Classification;Year;Period;Period Desc.;Aggregate Level;Is Leaf Code;Trade Flow Code;Trade Flow;Reporter Code;Reporter;Reporter ISO;Partner Code;Partner;Partner ISO;Commodity Code;Commodity;Qty Unit Code;Qty Unit;Qty;Netweight (kg);Gross weight (kg);Trade Value (US$);Flag
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;38;Chemical products n.e.c.;1;No Quantity;;;;252108815;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;38;Chemical products n.e.c.;1;No Quantity;;;;692296113;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;38;Chemical products n.e.c.;1;No Quantity;;;;433089288;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;38;Chemical products n.e.c.;1;No Quantity;;;;928126627;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;38;Chemical products n.e.c.;1;No Quantity;;;;863513089;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;38;Chemical products n.e.c.;1;No Quantity;;;;43150579;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;38;Chemical products n.e.c.;1;No Quantity;;;;67800309;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;39;Plastics and articles thereof;1;No Quantity;;;;1842464866;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;39;Plastics and articles thereof;1;No Quantity;;;;369998682;0
H4;2014;2014;2014;2;0;3;Re-Export;826;United Kingdom;GBR;156;China;CHN;39;Plastics and articles thereof;1;No Quantity;;;;1036070;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;39;Plastics and articles thereof;1;No Quantity;;;;1747972901;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;39;Plastics and articles thereof;1;No Quantity;;;;1156063934;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;39;Plastics and articles thereof;1;No Quantity;;;;4128602599;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;39;Plastics and articles thereof;1;No Quantity;;;;1699728672;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;39;Plastics and articles thereof;1;No Quantity;;;;176281905;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;39;Plastics and articles thereof;1;No Quantity;;;;116056385;0
H4;2014;2014;2014;2;0;3;Re-Export;826;United Kingdom;GBR;699;India;IND;39;Plastics and articles thereof;1;No Quantity;;;;241627;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;39;Plastics and articles thereof;1;No Quantity;;;;1852782069;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;39;Plastics and articles thereof;1;No Quantity;;;;403655632;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;39;Plastics and articles thereof;1;No Quantity;;;;1469304619;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;39;Plastics and articles thereof;1;No Quantity;;;;1087190350;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;39;Plastics and articles thereof;1;No Quantity;;;;3594195524;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;39;Plastics and articles thereof;1;No Quantity;;;;1591859912;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;39;Plastics and articles thereof;1;No Quantity;;;;166159006;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;39;Plastics and articles thereof;1;No Quantity;;;;128567403;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;39;Plastics and articles thereof;1;No Quantity;;;;1779278066;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;39;Plastics and articles thereof;1;No Quantity;;;;322258073;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;39;Plastics and articles thereof;1;No Quantity;;;;1354913258;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;39;Plastics and articles thereof;1;No Quantity;;;;979610751;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;39;Plastics and articles thereof;1;No Quantity;;;;3515377751;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;39;Plastics and articles thereof;1;No Quantity;;;;1540652734;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;39;Plastics and articles thereof;1;No Quantity;;;;153089353;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;39;Plastics and articles thereof;1;No Quantity;;;;110727698;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;40;Rubber and articles thereof;1;No Quantity;;;;1020454124;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;40;Rubber and articles thereof;1;No Quantity;;;;107236371;0
H4;2014;2014;2014;2;0;3;Re-Export;826;United Kingdom;GBR;156;China;CHN;40;Rubber and articles thereof;1;No Quantity;;;;964512;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;40;Rubber and articles thereof;1;No Quantity;;;;379294797;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;40;Rubber and articles thereof;1;No Quantity;;;;552724895;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;40;Rubber and articles thereof;1;No Quantity;;;;1146561941;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;40;Rubber and articles thereof;1;No Quantity;;;;467810959;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;40;Rubber and articles thereof;1;No Quantity;;;;115657396;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;40;Rubber and articles thereof;1;No Quantity;;;;60440852;0
H4;2014;2014;2014;2;0;3;Re-Export;826;United Kingdom;GBR;699;India;IND;40;Rubber and articles thereof;1;No Quantity;;;;270682;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;40;Rubber and articles thereof;1;No Quantity;;;;861912851;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;40;Rubber and articles thereof;1;No Quantity;;;;73747991;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;40;Rubber and articles thereof;1;No Quantity;;;;314738399;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;40;Rubber and articles thereof;1;No Quantity;;;;485500170;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;40;Rubber and articles thereof;1;No Quantity;;;;995757239;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;40;Rubber and articles thereof;1;No Quantity;;;;421652383;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;40;Rubber and articles thereof;1;No Quantity;;;;105673368;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;40;Rubber and articles thereof;1;No Quantity;;;;52190994;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;40;Rubber and articles thereof;1;No Quantity;;;;775447392;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;40;Rubber and articles thereof;1;No Quantity;;;;73322914;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;40;Rubber and articles thereof;1;No Quantity;;;;282499827;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;40;Rubber and articles thereof;1;No Quantity;;;;266645478;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;40;Rubber and articles thereof;1;No Quantity;;;;996250616;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;40;Rubber and articles thereof;1;No Quantity;;;;356212097;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;40;Rubber and articles thereof;1;No Quantity;;;;100624213;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;40;Rubber and articles thereof;1;No Quantity;;;;47664506;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;1396664;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;171884703;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;14182840;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;11589445;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;33210410;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;24135465;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;3345947;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;11648711;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;1338554;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;147184009;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;11306330;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;11873089;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;29583500;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;33490414;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;4056804;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;9569736;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;864208;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;84405183;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;7980367;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;7798999;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;17390310;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;35222391;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;4506240;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;41;Raw hides and skins (other than furskins) and leather;1;No Quantity;;;;8110178;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;1517776515;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;8102859;0
H4;2014;2014;2014;2;0;3;Re-Export;826;United Kingdom;GBR;156;China;CHN;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;158464;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;424982353;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;116621474;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;153796709;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;156312860;0
H4;2014;2014;2014;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;330439921;0
H4;2014;2014;2014;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;3712580;0
H4;2014;2014;2014;2;0;3;Re-Export;826;United Kingdom;GBR;699;India;IND;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;628956;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;1441251173;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;15400607;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;479448688;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;127860766;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;143928688;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;148097564;0
H4;2015;2015;2015;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;315320050;0
H4;2015;2015;2015;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;3219980;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;1275364106;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;13454170;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;533216720;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;111961019;0
H4;2016;2016;2016;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;146451353;0
H4;2016;2016;2016;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;42;Articles of leather saddlery and harness travel goods, handbags and similar containers articles of animal gut (other than silk-worm gut);1;No Quantity;;;;140396807;0
